coin_id,symbol,timestamp,close,next_close,vol_mcap_ratio,vol_change_24h,vol_change_12h,price_momentum_7d,price_momentum_3d,price_momentum_1d,rsi_14,rsi_slope,bb_width,bb_percentb,consolidation_range,consecutive_green,momentum_ignition,obv_divergence,distance_from_ath_pct,distance_from_atl_pct,mcap_tier,price_compression,relative_volume_spike,fear_greed_proxy,label
synth_large_019,SL019,1765642966136,506.09942729,542.04951326,0.121408,1.0266,1.0894,-0.6618,-5.9041,-1.4605,63.49,-14.2,0.265442,0.6346,0.02827,1,0,0,85.24,1277.66,0.8633,1,0,0.5809,0
synth_large_019,SL019,1765729366136,542.04951326,544.36412423,0.088065,0.7196,0.7924,8.1674,2.9035,7.1034,70.59,-1.8,0.265351,0.8705,0.028832,2,0,0,84.19,1375.52,0.8633,0,0,0.4236,0
synth_large_019,SL019,1765815766136,544.36412423,504.5451682,0.068881,0.6327,0.7569,5.1209,5.9898,0.427,70.99,4.38,0.259451,0.8537,0.032783,0,0,0,84.13,1381.82,0.8633,0,0,0.4259,0
synth_large_019,SL019,1765902166136,504.5451682,460.78142272,0.104273,1.0316,1.1238,-4.824,-0.3071,-7.3148,56.94,-6.55,0.25072,0.5312,0.034253,0,0,0,85.29,1273.43,0.8633,0,0,0.5417,0
synth_large_019,SL019,1765988566136,460.78142272,484.88669697,0.081632,0.797,0.9375,-14.3298,-14.9927,-8.6739,46.14,-24.46,0.228473,0.1399,0.032335,1,0,0,86.56,1154.3,0.8633,0,0,0.2768,0
synth_large_019,SL019,1766074966136,484.88669697,511.91249744,0.145725,1.5084,1.7159,-7.9484,-10.926,5.2314,51.59,-19.4,0.203035,0.3112,0.036071,2,0,0,85.86,1219.92,0.8633,0,0,0.7095,0
synth_large_019,SL019,1766161366136,511.91249744,512.12992344,0.114934,1.1945,1.0397,-0.3287,1.4602,5.5736,56.86,-0.09,0.179137,0.5521,0.037329,0,0,1,85.07,1293.49,0.8633,0,0,0.5411,0
synth_large_019,SL019,1766247766136,512.12992344,539.21607262,0.056159,0.5423,0.4922,1.1916,11.1438,0.0425,56.9,10.76,0.161942,0.5318,0.029887,0,0,0,85.07,1294.08,0.8633,1,0,0.3414,0
synth_large_019,SL019,1766334166136,539.21607262,539.73683458,0.109465,1.1616,1.0365,-0.5227,11.2046,5.2889,61.73,10.15,0.158199,0.8287,0.020127,1,0,1,84.28,1367.81,0.8633,0,0,0.5704,0
synth_large_019,SL019,1766420566136,539.73683458,581.40451476,0.159214,1.6364,1.7025,-0.85,5.4354,0.0966,61.82,4.97,0.157591,0.8031,0.022512,0,0,1,84.26,1369.23,0.8633,0,0,0.7709,0
synth_large_019,SL019,1766506966136,581.40451476,596.17767803,0.066544,0.6038,0.6146,15.2334,13.5268,7.72,68.18,11.28,0.19016,1.0,0.018541,1,0,0,83.05,1482.65,0.8633,0,0,0.4091,0
synth_large_019,SL019,1766593366136,596.17767803,593.04186952,0.099518,0.9495,0.8906,29.3841,10.5638,2.5409,70.08,8.35,0.225735,1.0,0.015899,0,0,0,82.62,1522.87,0.8633,0,0,0.6205,0
synth_large_019,SL019,1766679766136,593.04186952,602.78703486,0.165343,1.54,1.525,22.3052,9.8761,-0.526,69.14,7.31,0.250588,0.9945,0.019885,0,0,0,82.71,1514.33,0.8633,0,0,0.8148,0
synth_large_019,SL019,1766766166136,602.78703486,607.84190704,0.057334,0.5204,0.519,17.752,3.6777,1.6433,70.47,2.29,0.274721,0.9818,0.024282,1,0,0,82.42,1540.86,0.8633,0,0,0.4228,0
synth_large_019,SL019,1766852566136,607.84190704,585.25654067,0.126814,1.244,1.1808,18.689,1.9565,0.8386,71.16,1.08,0.292395,0.9464,0.025117,2,0,0,82.28,1554.62,0.8633,0,0,0.827,0
synth_large_019,SL019,1766938966136,585.25654067,582.6237344,0.139144,1.242,1.1944,8.5384,-1.3128,-3.7157,63.92,-5.21,0.298214,0.7741,0.03115,0,0,0,82.93,1493.14,0.8633,0,0,0.7835,0
synth_large_019,SL019,1767025366136,582.6237344,578.2402971,0.123615,1.0631,1.1471,7.9459,-3.345,-0.4499,63.12,-7.35,0.303418,0.7363,0.03752,0,0,1,83.01,1485.97,0.8633,0,0,0.5787,0
synth_large_019,SL019,1767111766136,578.2402971,606.27000494,0.086039,0.7738,0.6626,-0.5442,-4.87,-0.7524,61.72,-9.44,0.307062,0.6944,0.032667,1,0,0,83.14,1474.04,0.8633,0,0,0.3703,0
synth_large_019,SL019,1767198166136,606.27000494,595.64703261,0.060678,0.5324,0.5219,1.6928,3.5905,4.8474,66.78,2.86,0.317595,0.8244,0.032989,0,0,1,82.32,1550.34,0.8633,0,0,0.4007,0
synth_large_019,SL019,1767284566136,595.64703261,576.98375426,0.093055,0.8583,1.0327,0.4393,2.2353,-1.7522,63.36,0.25,0.317222,0.7385,0.033874,0,0,1,82.63,1521.42,0.8633,0,0,0.5802,0
synth_large_019,SL019,1767370966136,576.98375426,567.56770461,0.069283,0.7063,0.8669,-4.2807,-0.2173,-3.1333,57.77,-3.95,0.306999,0.6151,0.031881,0,0,0,83.18,1470.62,0.8633,0,0,0.3466,0
synth_large_019,SL019,1767457366136,567.56770461,544.35791113,0.065573,0.657,0.8821,-6.6258,-6.3837,-1.6319,55.12,-11.66,0.30563,0.5527,0.024958,1,0,0,83.45,1444.99,0.8633,1,0,0.3307,0
synth_large_019,SL019,1767543766136,544.35791113,518.00123699,0.16335,1.794,2.1502,-6.9882,-8.6107,-4.0893,49.15,-14.21,0.30563,0.4167,0.027592,0,0,0,84.13,1381.81,0.8633,0,0,0.6949,0
synth_large_019,SL019,1767630166136,518.00123699,497.71546191,0.131454,1.3909,1.3224,-11.0916,-10.2226,-4.8418,43.4,-14.37,0.299844,0.2541,0.030422,1,0,0,84.9,1310.06,0.8633,0,0,0.6604,0
synth_large_019,SL019,1767716566136,497.71546191,465.59696907,0.096473,1.0088,0.8031,-13.9258,-12.3073,-3.9162,39.56,-15.56,0.272262,0.0851,0.027471,2,0,0,85.49,1254.84,0.8633,0,0,0.4374,0
synth_large_019,SL019,1767802966136,465.59696907,470.17613809,0.104969,1.0808,0.8048,-23.203,-14.4686,-6.4532,34.38,-14.77,0.287715,0.0,0.021207,3,0,0,86.42,1167.41,0.8633,1,0,0.4063,0
synth_large_019,SL019,1767889366136,470.17613809,463.79867064,0.113875,1.1008,1.0262,-21.0646,-9.2326,0.9835,35.68,-7.73,0.313033,0.0,0.02213,0,0,0,86.29,1179.88,0.8633,0,0,0.4141,0
synth_large_019,SL019,1767975766136,463.79867064,418.23556107,0.064989,0.6107,0.6183,-19.6167,-6.8145,-1.3564,34.65,-4.91,0.340726,0.015,0.024544,1,0,0,86.48,1162.52,0.8633,0,0,0.2079,0
synth_large_019,SL019,1768062166136,418.23556107,405.15125658,0.110355,1.0429,1.1664,-26.3109,-10.1722,-9.8239,28.38,-6.0,0.407441,0.0,0.021836,2,0,0,87.8,1038.49,0.8633,0,0,0.3703,0
synth_large_019,SL019,1768148566136,405.15125658,399.2894546,0.117145,1.044,1.2151,-25.5726,-13.8299,-3.1285,26.88,-8.8,0.473342,0.0,0.023005,0,0,0,88.19,1002.87,0.8633,0,0,0.3613,0
synth_large_019,SL019,1768234966136,399.2894546,385.6760639,0.092129,0.8724,0.945,-22.9173,-13.9089,-1.4468,26.21,-8.45,0.529907,0.0246,0.030673,0,0,0,88.36,986.91,0.8633,0,0,0.3572,0
synth_large_019,SL019,1768321366136,385.6760639,371.88759991,0.131162,1.3117,1.2311,-22.5107,-7.785,-3.4094,24.67,-3.71,0.58173,0.0481,0.037431,0,0,0,88.75,949.86,0.8633,0,0,0.548,0
synth_large_019,SL019,1768407766136,371.88759991,383.56666764,0.061527,0.5863,0.5422,-20.1267,-8.2102,-3.5751,23.18,-3.69,0.633002,0.0673,0.032375,1,0,0,89.16,912.32,0.8633,0,0,0.1391,0
synth_large_019,SL019,1768494166136,383.56666764,387.45995493,0.088582,0.8971,0.933,-18.4206,-3.9377,3.1405,27.18,0.97,0.661254,0.1451,0.036726,2,0,0,88.82,944.11,0.8633,0,0,0.3631,0
synth_large_019,SL019,1768580566136,387.45995493,392.96810287,0.196346,2.064,2.0942,-16.4595,0.4625,1.015,28.52,3.85,0.673981,0.1891,0.037072,3,0,0,88.7,954.71,0.8633,0,0,0.5711,0
synth_large_019,SL019,1768666966136,392.96810287,370.26648363,0.085823,0.7535,0.7432,-6.0414,5.6685,1.4216,30.46,7.28,0.683827,0.2335,0.036483,4,0,0,88.54,969.71,0.8633,0,0,0.1827,0
synth_large_019,SL019,1768753366136,370.26648363,361.74082626,0.100815,0.9133,0.8158,-8.6103,-3.4675,-5.777,27.18,-0.0,0.697964,0.1961,0.035381,0,0,0,89.2,907.91,0.8633,0,0,0.3631,0
synth_large_019,SL019,1768839766136,361.74082626,348.9677584,0.123844,1.1461,0.9701,-9.4039,-6.6379,-2.3026,26.05,-2.47,0.708112,0.2005,0.042727,1,0,0,89.45,884.7,0.8633,0,0,0.3563,0
synth_large_019,SL019,1768926166136,348.9677584,379.44848567,0.088042,0.782,0.8507,-9.5179,-11.1969,-3.531,24.4,-6.06,0.692247,0.1851,0.035232,2,0,0,89.82,849.93,0.8633,1,0,0.1464,0
synth_large_019,SL019,1769012566136,379.44848567,369.98745093,0.051595,0.4848,0.495,2.0331,2.4798,8.7345,34.95,7.77,0.646604,0.3011,0.03402,3,0,0,88.94,932.9,0.8633,0,0,0.2097,0
synth_large_019,SL019,1769098966136,369.98745093,350.66977927,0.126481,1.2045,1.4401,-3.5402,2.2797,-2.4934,33.39,7.34,0.599578,0.2838,0.029011,4,0,0,89.21,907.15,0.8633,0,0,0.6003,0
synth_large_019,SL019,1769185366136,350.66977927,368.83186392,0.114366,1.0357,1.2893,-9.4952,0.4877,-5.2212,30.41,6.01,0.546613,0.2192,0.021959,5,0,0,89.77,854.57,0.8633,1,0,0.3825,0
synth_large_019,SL019,1769271766136,368.83186392,386.64261285,0.073058,0.7401,0.7495,-6.142,-2.7979,5.1793,36.18,1.23,0.481692,0.3124,0.020325,0,0,0,89.25,904.0,0.8633,0,0,0.2171,0
synth_large_019,SL019,1769358166136,386.64261285,394.36592337,0.191752,1.9792,1.8326,4.4228,4.5015,4.829,41.31,7.92,0.416549,0.4262,0.025109,0,0,1,88.73,952.49,0.8633,0,0,0.6479,0
synth_large_019,SL019,1769444566136,394.36592337,394.11277433,0.099122,0.9021,0.7842,9.0189,12.4608,1.9975,43.44,13.03,0.353643,0.5045,0.027884,1,0,0,88.5,973.51,0.8633,0,0,0.4606,0
synth_large_019,SL019,1769530966136,394.11277433,415.08976361,0.169388,1.5928,1.3963,12.9367,6.8543,-0.0642,43.38,7.2,0.31446,0.5322,0.033109,0,0,0,88.51,972.82,0.8633,0,0,0.6603,0
synth_large_019,SL019,1769617366136,415.08976361,393.72013104,0.076742,0.6505,0.5002,9.3929,7.3575,5.3226,49.17,7.86,0.262056,0.7727,0.035711,1,0,0,87.9,1029.92,0.8633,0,0,0.295,0
synth_large_019,SL019,1769703766136,393.72013104,420.44326851,0.128941,1.0607,1.1204,6.4145,-0.1638,-5.1482,44.21,0.77,0.192718,0.6327,0.035784,2,0,0,88.52,971.75,0.8633,0,0,0.4653,0
synth_large_019,SL019,1769790166136,420.44326851,424.35786238,0.14258,1.1696,1.1404,19.8972,6.681,6.7873,50.88,7.5,0.19485,0.9869,0.032504,0,0,0,87.74,1044.5,0.8633,0,0,0.5053,0
synth_large_019,SL019,1769876566136,424.35786238,445.92573722,0.078053,0.6198,0.6724,15.0546,2.2328,0.9311,51.79,2.62,0.209885,0.9874,0.036181,0,0,0,87.63,1055.15,0.8633,0,0,0.3108,0
synth_large_019,SL019,1769962966136,445.92573722,463.29660032,0.083137,0.6564,0.7135,15.3328,13.2596,5.0825,56.57,12.35,0.24832,1.0,0.037518,0,0,0,87.0,1113.86,0.8633,0,0,0.3394,0
synth_large_019,SL019,1770049366136,463.29660032,477.86898994,0.078129,0.703,0.7716,17.4789,10.1924,3.8955,60.0,9.12,0.298403,1.0,0.034276,1,0,0,86.49,1161.15,0.8633,1,0,0.36,0
synth_large_019,SL019,1770135766136,477.86898994,467.94687547,0.107065,0.9901,1.3421,21.2518,12.6099,3.1454,62.67,10.87,0.346647,1.0,0.028859,0,0,0,86.07,1200.82,0.8633,1,0,0.576,0
synth_large_019,SL019,1770222166136,467.94687547,438.75853139,0.080296,0.8091,0.8977,12.7339,4.9383,-2.0763,59.75,3.18,0.374813,0.9477,0.027633,1,0,0,86.36,1173.81,0.8633,0,0,0.5585,0
synth_large_019,SL019,1770308566136,438.75853139,450.34815303,0.192208,1.927,2.1719,11.4392,-5.2964,-6.2375,52.06,-7.94,0.379889,0.7316,0.027965,2,0,0,87.21,1094.35,0.8633,0,0,0.7124,0
synth_large_019,SL019,1770394966136,450.34815303,450.65770583,0.098159,0.9024,0.7758,7.1127,-5.7591,2.6415,54.56,-8.11,0.389513,0.7795,0.022462,0,0,0,86.87,1125.9,0.8633,0,0,0.5274,0
synth_large_019,SL019,1770481366136,450.65770583,466.96680404,0.145429,1.4197,1.177,6.1976,-3.6947,0.0687,54.63,-5.12,0.387981,0.7545,0.02593,1,0,0,86.86,1126.74,0.8633,0,0,0.7278,0
synth_large_019,SL019,1770567766136,466.96680404,489.80599982,0.151295,1.3501,1.0415,4.7185,6.4291,3.619,58.18,6.12,0.385054,0.8222,0.030351,2,0,0,86.38,1171.14,0.8633,0,0,0.7491,0
synth_large_019,SL019,1770654166136,489.80599982,490.1455764,0.112911,0.927,0.8578,5.7219,8.7616,4.891,62.6,8.04,0.379378,0.9202,0.033929,0,0,0,85.72,1233.31,0.8633,0,0,0.5756,0
synth_large_019,SL019,1770740566136,490.1455764,475.13537354,0.142058,1.1206,1.0404,2.569,8.7623,0.0693,62.66,8.04,0.386626,0.8756,0.023915,0,0,0,85.71,1234.24,0.8633,0,0,0.576,0
synth_large_019,SL019,1770826966136,475.13537354,475.80484829,0.101775,0.7724,0.7515,1.5362,1.7493,-3.0624,58.0,-0.18,0.372352,0.7596,0.024187,0,0,0,86.15,1193.38,0.8633,0,0,0.348,0
synth_large_019,SL019,1770913366136,475.80484829,498.06616143,0.159892,1.1858,1.3446,8.4434,-2.8585,0.1409,58.15,-4.45,0.332771,0.7481,0.031444,0,0,0,86.13,1195.2,0.8633,0,0,0.5489,0
synth_large_019,SL019,1770999766136,498.06616143,533.46464429,0.122621,0.9417,0.9112,10.5958,1.616,4.6787,62.88,0.22,0.312873,0.8733,0.032509,0,0,0,85.48,1255.8,0.8633,0,0,0.5773,0
synth_large_019,SL019,1771086166136,533.46464429,544.25946469,0.207688,1.5533,1.6214,18.3747,12.2763,7.1072,68.91,10.91,0.326566,1.0,0.0289,0,0,0,84.44,1352.16,0.8633,1,0,0.8134,0
synth_large_019,SL019,1771172566136,544.25946469,554.70247478,0.119366,0.837,0.7305,16.5521,14.3871,2.0235,70.48,12.33,0.342113,1.0,0.030711,0,0,0,84.13,1381.54,0.8633,1,0,0.6229,0
synth_large_019,SL019,1771258966136,554.70247478,553.17122428,0.177682,1.2871,1.1854,13.2494,11.3712,1.9188,71.96,9.07,0.35252,1.0,0.037219,0,0,0,83.83,1409.97,0.8633,0,0,0.8317,0
synth_large_019,SL019,1771345366136,553.17122428,587.20655937,0.162485,1.1031,0.9658,12.8586,3.6941,-0.276,71.39,2.49,0.363658,0.9475,0.032891,1,0,0,83.87,1405.8,0.8633,0,0,0.6284,0
synth_large_019,SL019,1771431766136,587.20655937,613.21004346,0.132424,0.8816,0.8645,23.5872,7.8909,6.1528,75.91,5.44,0.374185,1.0,0.033976,0,0,0,82.88,1498.45,0.8633,1,0,0.6555,0
synth_large_020,SL020,1765038166137,462.12028132,499.27329153,0.115233,1.3224,1.4721,-3.41,0.6627,1.8154,50.0,0.0,0.0,0.5,0.033854,2,0,1,93.62,2110.76,0.8668,0,0,0.7,0
synth_large_020,SL020,1765124566137,499.27329153,507.53297508,0.115651,1.2791,1.2955,10.3616,10.3151,8.0397,54.93,4.93,0.0,0.5,0.030302,3,0,0,93.11,2288.5,0.8668,0,0,0.7296,0
synth_large_020,SL020,1765210966137,507.53297508,522.76098895,0.094641,0.984,0.9405,6.8965,11.8208,1.6543,56.31,6.31,0.0,0.5,0.034409,0,0,0,93.0,2328.02,0.8668,0,0,0.5378,0
synth_large_020,SL020,1765297366137,522.76098895,536.84373771,0.138048,1.381,1.2722,6.8054,13.1223,3.0004,58.81,8.81,0.0,0.5,0.039259,0,0,0,92.79,2400.87,0.8668,0,0,0.7529,0
synth_large_020,SL020,1765383766137,536.84373771,523.89769645,0.09472,0.9494,0.8158,16.9396,7.525,2.6939,61.04,6.11,0.0,0.5,0.036625,0,0,0,92.59,2468.24,0.8668,0,0,0.5662,0
synth_large_020,SL020,1765470166137,523.89769645,506.88460989,0.13855,1.3643,1.2695,15.7559,3.2244,-2.4115,57.94,1.63,0.253645,0.7135,0.02828,1,0,0,92.77,2406.3,0.8668,1,0,0.7476,0
synth_large_020,SL020,1765556566137,506.88460989,516.50991222,0.055901,0.5096,0.4516,11.6779,-3.037,-3.2474,54.05,-4.76,0.2491,0.5657,0.030581,0,0,0,93.01,2324.91,0.8668,0,0,0.3243,0
synth_large_020,SL020,1765642966137,516.50991222,532.30732587,0.099228,0.9228,1.0294,11.7696,-3.7877,1.8989,55.86,-5.18,0.246652,0.6485,0.024454,1,0,0,92.87,2370.96,0.8668,0,0,0.5351,0
synth_large_020,SL020,1765729366137,532.30732587,506.74373602,0.116382,1.1058,1.1889,6.6164,1.6052,3.0585,58.72,0.78,0.248475,0.773,0.015309,2,0,0,92.65,2446.53,0.8668,1,0,0.5523,0
synth_large_020,SL020,1765815766137,506.74373602,501.62217444,0.05655,0.5368,0.6248,-0.1555,-0.0278,-4.8024,52.76,-1.3,0.23775,0.584,0.01448,3,0,1,93.01,2324.24,0.8668,0,0,0.3165,0
synth_large_020,SL020,1765902166137,501.62217444,532.38636005,0.123423,1.2353,1.3605,-4.0437,-2.8824,-1.0107,51.63,-4.23,0.21625,0.5685,0.015595,0,0,0,93.08,2299.74,0.8668,0,0,0.7098,0
synth_large_020,SL020,1765988566137,532.38636005,548.73893355,0.064192,0.6562,0.6498,-0.8303,0.0148,6.1329,57.52,-1.2,0.224953,0.8304,0.015601,1,0,0,92.65,2446.91,0.8668,0,0,0.3451,0
synth_large_020,SL020,1766074966137,548.73893355,565.45956657,0.075868,0.8118,0.9322,4.7416,8.2873,3.0716,60.29,7.53,0.242442,0.921,0.019523,2,0,0,92.43,2525.14,0.8668,0,0,0.5617,0
synth_large_020,SL020,1766161366137,565.45956657,559.78979961,0.16467,1.9486,1.8749,11.5559,12.7262,3.0471,62.95,11.32,0.264253,0.9761,0.02491,0,0,0,92.2,2605.13,0.8668,0,0,0.7777,0
synth_large_020,SL020,1766247766137,559.78979961,597.40920443,0.075562,0.7553,0.7439,8.3793,5.1473,-1.0027,61.45,3.93,0.262914,0.8908,0.031361,1,0,0,92.27,2578.01,0.8668,0,0,0.3687,0
synth_large_020,SL020,1766334166137,597.40920443,616.69633609,0.157982,1.6343,1.4994,12.2301,8.8695,6.7203,67.06,6.78,0.293877,1.0,0.036621,2,0,0,91.76,2757.98,0.8668,0,0,0.8024,0
synth_large_020,SL020,1766420566137,616.69633609,650.80666276,0.065773,0.641,0.4955,21.6979,9.0611,3.2285,69.52,6.57,0.333846,1.0,0.043047,3,0,0,91.49,2850.25,0.8668,0,0,0.4171,0
synth_large_020,SL020,1766506966137,650.80666276,667.56552629,0.08078,0.7773,0.8096,29.7404,16.2591,5.5311,73.3,11.86,0.374538,1.0,0.045322,4,0,0,91.02,3013.43,0.8668,0,0,0.4398,0
synth_large_020,SL020,1766593366137,667.56552629,644.89338598,0.084773,0.8665,0.8351,25.3912,11.7434,2.5751,74.95,7.89,0.405193,1.0,0.043333,0,0,0,90.79,3093.6,0.8668,1,0,0.6497,0
synth_large_020,SL020,1766679766137,644.89338598,578.93216411,0.113608,1.1274,1.4733,17.5228,4.5723,-3.3962,68.77,-0.75,0.403388,0.9276,0.043832,1,0,0,91.1,2985.14,0.8668,0,0,0.6126,0
synth_large_020,SL020,1766766166137,578.93216411,562.43478937,0.104676,0.986,1.1249,2.3826,-11.0439,-10.2282,54.65,-18.65,0.373789,0.6111,0.037128,0,0,0,92.01,2669.59,0.8668,0,0,0.5279,0
synth_large_020,SL020,1766852566137,562.43478937,569.71976478,0.158049,1.6195,1.5646,0.4725,-15.7484,-2.8496,51.79,-23.16,0.359929,0.517,0.044851,1,0,0,92.24,2590.66,0.8668,0,0,0.7107,0
synth_large_020,SL020,1766938966137,569.71976478,575.24232846,0.073407,0.6711,0.5852,-4.6349,-11.6568,1.2953,52.96,-15.81,0.348154,0.5388,0.043764,0,0,0,92.14,2625.51,0.8668,0,0,0.3178,0
synth_large_020,SL020,1767025366137,575.24232846,586.46660539,0.147497,1.516,1.3164,-6.7219,-0.6374,0.9693,53.88,-0.78,0.34101,0.5545,0.042883,1,0,1,92.06,2651.93,0.8668,1,0,0.7233,0
synth_large_020,SL020,1767111766137,586.46660539,585.88087091,0.057831,0.5307,0.4578,-9.8862,4.2728,1.9512,55.76,3.97,0.337941,0.6004,0.045113,2,0,0,91.91,2705.63,0.8668,0,0,0.3346,0
synth_large_020,SL020,1767198166137,585.88087091,555.96470665,0.15138,1.4323,1.6293,-12.2362,2.8367,-0.0999,55.63,2.67,0.329747,0.5827,0.04761,3,0,0,91.91,2702.83,0.8668,0,0,0.7338,0
synth_large_020,SL020,1767284566137,555.96470665,571.96192157,0.067275,0.584,0.5658,-13.7897,-3.3512,-5.1062,49.41,-4.47,0.313366,0.4063,0.038904,0,0,0,92.33,2559.71,0.8668,0,0,0.2965,0
synth_large_020,SL020,1767370966137,571.96192157,599.20739203,0.141239,1.3007,1.5325,-1.204,-2.4732,2.8774,52.47,-3.29,0.298728,0.4791,0.034414,1,0,1,92.11,2636.24,0.8668,0,0,0.7148,0
synth_large_020,SL020,1767457366137,599.20739203,613.47529432,0.101511,0.8919,0.8462,6.5381,2.2746,4.7635,57.22,1.59,0.290771,0.6207,0.031867,2,0,0,91.73,2766.58,0.8668,1,0,0.5433,0
synth_large_020,SL020,1767543766137,613.47529432,563.6898248,0.134399,1.2711,1.3005,7.6802,10.3443,2.3811,59.5,10.1,0.268842,0.6862,0.028339,3,0,0,91.53,2834.84,0.8668,0,0,0.757,0
synth_large_020,SL020,1767630166137,563.6898248,546.1757463,0.106647,0.9318,0.8483,-2.0083,-1.4463,-8.1153,49.57,-2.91,0.237107,0.3302,0.02518,4,0,1,92.22,2596.67,0.8668,0,0,0.4974,0
synth_large_020,SL020,1767716566137,546.1757463,550.9512229,0.105158,0.9682,0.9209,-6.8701,-8.8503,-3.107,46.62,-10.6,0.230217,0.1909,0.020766,5,0,0,92.46,2512.88,0.8668,0,0,0.4797,0
synth_large_020,SL020,1767802966137,550.9512229,535.71704822,0.068298,0.592,0.5918,-5.9619,-10.1918,0.8743,47.53,-11.97,0.229322,0.2243,0.029628,6,0,1,92.4,2535.73,0.8668,0,0,0.2852,0
synth_large_020,SL020,1767889366137,535.71704822,530.57069799,0.056316,0.5441,0.6032,-3.6419,-4.9624,-2.7651,44.88,-4.68,0.240717,0.1393,0.034628,0,0,1,92.61,2462.85,0.8668,0,0,0.2693,0
synth_large_020,SL020,1767975766137,530.57069799,554.6274436,0.097129,0.9528,1.2682,-7.2367,-2.8571,-0.9606,43.99,-2.62,0.252578,0.1305,0.036259,1,0,0,92.68,2438.23,0.8668,0,0,0.464,0
synth_large_020,SL020,1768062166137,554.6274436,576.87153456,0.091403,0.9557,1.2366,-7.4398,0.6672,4.5341,49.09,1.55,0.256702,0.3101,0.046684,0,0,0,92.35,2553.31,0.8668,0,0,0.4945,0
synth_large_020,SL020,1768148566137,576.87153456,585.68217424,0.15638,1.6602,1.9161,-5.9666,7.6821,4.0106,53.31,8.43,0.252127,0.4714,0.045629,1,0,0,92.04,2659.73,0.8668,0,0,0.7199,0
synth_large_020,SL020,1768234966137,585.68217424,554.0208181,0.086535,0.8891,0.7527,3.9015,10.3872,1.5273,54.91,10.92,0.228412,0.5597,0.035911,0,0,0,91.92,2701.88,0.8668,1,0,0.5295,0
synth_large_020,SL020,1768321366137,554.0208181,532.40175935,0.117524,1.2442,1.0546,1.4364,-0.1094,-5.4059,48.49,-0.59,0.182555,0.3267,0.038133,1,0,0,92.35,2550.41,0.8668,0,0,0.6909,0
synth_large_020,SL020,1768407766137,532.40175935,551.57876175,0.102782,1.0681,0.8555,-3.3668,-7.7088,-3.9022,44.65,-8.66,0.152142,0.1044,0.032439,2,0,0,92.65,2446.99,0.8668,0,0,0.4679,0
synth_large_020,SL020,1768494166137,551.57876175,507.33302028,0.135785,1.3424,1.3276,2.9608,-5.8229,3.602,48.54,-6.37,0.152762,0.343,0.028454,3,0,0,92.39,2538.73,0.8668,0,0,0.6913,0
synth_large_020,SL020,1768580566137,507.33302028,508.60357386,0.098994,0.8799,0.834,-4.3798,-8.4271,-8.0217,41.33,-7.17,0.177802,0.0,0.028975,0,0,1,93.0,2327.06,0.8668,0,0,0.448,0
synth_large_020,SL020,1768666966137,508.60357386,490.66425679,0.135847,1.2046,1.2073,-8.2982,-4.47,0.2504,41.59,-3.06,0.196822,0.0393,0.029587,1,0,1,92.98,2333.14,0.8668,1,0,0.6496,0
synth_large_020,SL020,1768753366137,490.66425679,503.04388866,0.109633,0.9203,0.8874,-14.9439,-11.0437,-3.5272,38.89,-9.66,0.223569,0.0,0.022764,0,0,0,93.23,2247.32,0.8668,1,0,0.4333,0
synth_large_020,SL020,1768839766137,503.04388866,503.0379891,0.090835,0.8078,0.7911,-14.1097,-0.8454,2.523,41.71,0.38,0.233177,0.1273,0.023609,0,0,0,93.06,2306.54,0.8668,0,0,0.4502,0
synth_large_020,SL020,1768926166137,503.0379891,504.51721581,0.120325,1.0643,1.0733,-9.2023,-1.0943,-0.0012,41.71,0.11,0.23905,0.1654,0.021683,1,0,0,93.06,2306.51,0.8668,0,0,0.4502,0
synth_large_020,SL020,1769012566137,504.51721581,526.59533899,0.103535,0.9125,0.9682,-5.2375,2.8233,0.2941,42.08,3.19,0.248848,0.2069,0.021236,2,0,1,93.04,2313.59,0.8668,0,0,0.4525,0
synth_large_020,SL020,1769098966137,526.59533899,540.36698985,0.14563,1.2824,1.3883,-4.5294,4.6818,4.3761,47.44,5.73,0.246802,0.3853,0.024438,3,0,1,92.73,2419.21,0.8668,0,0,0.6846,0
synth_large_020,SL020,1769185366137,540.36698985,551.50264094,0.088222,0.7673,0.7163,6.5113,7.4207,2.6152,50.52,8.81,0.228203,0.5111,0.031114,4,0,0,92.54,2485.09,0.8668,0,0,0.3031,0
synth_large_020,SL020,1769271766137,551.50264094,552.93319996,0.123264,1.0867,1.096,8.4347,9.3129,2.0608,52.92,10.85,0.192689,0.6511,0.031302,5,0,0,92.39,2538.36,0.8668,0,0,0.5175,0
synth_large_020,SL020,1769358166137,552.93319996,563.02463874,0.105392,0.9441,0.8854,12.6907,5.0015,0.2594,53.24,5.79,0.189318,0.6734,0.025973,6,0,0,92.37,2545.21,0.8668,1,0,0.5194,0
synth_large_020,SL020,1769444566137,563.02463874,524.08624162,0.040969,0.369,0.3879,11.9236,4.193,1.8251,55.49,4.97,0.193632,0.7583,0.030351,0,0,0,92.23,2593.49,0.8668,0,0,0.3329,0
synth_large_020,SL020,1769530966137,524.08624162,507.18869812,0.109027,1.0493,1.2131,4.1842,-4.9712,-6.9159,46.23,-6.69,0.193348,0.3958,0.025004,0,0,0,92.77,2407.21,0.8668,0,0,0.4774,0
