trade_id,strategy,symbol,direction,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,position_size_pct,capital_at_risk,pnl_pct,pnl_amount,exit_reason,hold_time_hours,is_win,timeframe,created_at
244AFA9F706BDBD1,FLASH_REV_v1,ETHUSDT,LONG,2022-04-11 05:00:00,2022-04-11 11:12:33,4862.20427248,4831.88204973,4789.2712084,4983.7593793,0.0852,851.99,-0.6236,-5.31,STOP_LOSS,6.21,False,1h,2026-03-08T18:36:22.437363
597143A53B7D3CAF,FLASH_REV_v1,BNBUSDT,LONG,2022-04-25 23:00:00,2022-04-26 05:13:50,1354.45519003,1373.31595064,1334.13836218,1388.31656978,0.1102,1102.04,1.3925,15.35,TAKE_PROFIT,6.23,True,1h,2026-03-08T18:36:22.436193
867BEF21240A7016,FLASH_REV_v1,SOLUSDT,LONG,2022-05-04 13:00:00,2022-05-05 01:05:21,4175.64210857,4259.16143187,4113.00747694,4280.03316128,0.1187,1187.27,2.0002,23.75,TIME_EXIT,12.09,True,1h,2026-03-08T18:36:22.438124
D4B61CCD2209CDA9,FLASH_REV_v1,ETHUSDT,LONG,2022-05-05 05:00:00,2022-05-05 18:04:02,2645.62907513,2695.929405,2605.944639,2711.76980201,0.103,1029.97,1.9013,19.58,TAKE_PROFIT,13.07,True,1h,2026-03-08T18:36:22.437393
B35897CEAEDEC3B7,FLASH_REV_v1,BTCUSDT,LONG,2022-05-15 02:00:00,2022-05-15 14:01:43,24729.08142797,25119.46910703,24358.14520655,25347.30846367,0.096,959.63,1.5787,15.15,TAKE_PROFIT,12.03,True,1h,2026-03-08T18:36:22.436967
1A20B5A710E00126,FLASH_REV_v1,AVAXUSDT,LONG,2022-05-17 16:00:00,2022-05-18 07:38:53,3322.82876578,3364.76002592,3272.98633429,3405.89948492,0.1115,1115.4,1.2619,14.08,TAKE_PROFIT,15.65,True,1h,2026-03-08T18:36:22.437383
A68CE434BBD18753,FLASH_REV_v1,BTCUSDT,LONG,2022-05-26 04:00:00,2022-05-26 11:15:03,29442.02457203,29867.82910951,29000.39420345,30178.07518633,0.0939,938.6,1.4462,13.57,TRAILING_STOP,7.25,True,1h,2026-03-08T18:36:22.437277
FACAB3F98664A1F7,FLASH_REV_v1,AVAXUSDT,LONG,2022-05-30 15:00:00,2022-05-31 08:42:43,1746.48041267,1772.65666683,1720.28320648,1790.14242299,0.1193,1193.47,1.4988,17.89,TRAILING_STOP,17.71,True,1h,2026-03-08T18:36:22.437584
EA1B770948CD2F0F,FLASH_REV_v1,BTCUSDT,LONG,2022-06-15 11:00:00,2022-06-15 19:25:14,278.42575313,281.5471525,274.24936683,285.38639696,0.1191,1190.81,1.1211,13.35,TIME_EXIT,8.42,True,1h,2026-03-08T18:36:22.437602
E644DA5C2872E77E,FLASH_REV_v1,LINKUSDT,LONG,2022-06-17 10:00:00,2022-06-18 02:28:49,450.37317186,448.00321162,443.61757428,461.63250116,0.1151,1150.8,-0.5262,-6.06,TIME_EXIT,16.48,False,1h,2026-03-08T18:36:22.437717
118C7D7DFEA9EA1F,FLASH_REV_v1,ETHUSDT,LONG,2022-06-20 20:00:00,2022-06-21 08:57:20,1094.94739693,1113.48471852,1078.52318598,1122.32108186,0.0954,953.97,1.693,16.15,TIME_EXIT,12.96,True,1h,2026-03-08T18:36:22.437958
2018A7A21F388889,FLASH_REV_v1,XRPUSDT,LONG,2022-07-08 20:00:00,2022-07-09 04:25:07,275.92980581,274.16147931,271.79085872,282.82805095,0.095,950.13,-0.6409,-6.09,STOP_LOSS,8.42,False,1h,2026-03-08T18:36:22.436280
76B2648281F004D3,FLASH_REV_v1,SOLUSDT,LONG,2022-07-19 20:00:00,2022-07-20 10:22:47,2002.08401507,1989.00337325,1972.05275485,2052.13611545,0.0899,899.05,-0.6534,-5.87,STOP_LOSS,14.38,False,1h,2026-03-08T18:36:22.436461
5B85E79F936BE2EF,FLASH_REV_v1,BTCUSDT,LONG,2022-08-10 04:00:00,2022-08-10 14:49:59,39207.00582758,39834.12771413,38618.90074016,40187.18097326,0.0864,864.09,1.5995,13.82,TIME_EXIT,10.83,True,1h,2026-03-08T18:36:22.436183
32E776FF6BA95260,FLASH_REV_v1,ETHUSDT,LONG,2022-08-12 12:00:00,2022-08-12 20:28:13,4648.6902824,4728.42258898,4578.95992816,4764.90753946,0.0934,934.29,1.7152,16.02,TRAILING_STOP,8.47,True,1h,2026-03-08T18:36:22.436994
9E8D4D741D499C82,FLASH_REV_v1,ETHUSDT,LONG,2022-08-23 18:00:00,2022-08-24 01:56:18,3208.48813554,3244.77369899,3160.3608135,3288.70033893,0.1083,1082.67,1.1309,12.24,TAKE_PROFIT,7.94,True,1h,2026-03-08T18:36:22.436329
AB0024BA50B0D6D8,FLASH_REV_v1,BNBUSDT,LONG,2022-09-02 12:00:00,2022-09-02 21:49:17,4815.88987256,4874.09840904,4743.65152448,4936.28711938,0.1061,1061.12,1.2087,12.83,TIME_EXIT,9.82,True,1h,2026-03-08T18:36:22.436922
925574A24117E86E,FLASH_REV_v1,SOLUSDT,LONG,2022-09-07 15:00:00,2022-09-08 06:00:30,3432.19951013,3475.28067544,3380.71651747,3518.00449788,0.0911,911.5,1.2552,11.44,TRAILING_STOP,15.01,True,1h,2026-03-08T18:36:22.438133
B588363826A70EF5,FLASH_REV_v1,BTCUSDT,LONG,2022-09-13 19:00:00,2022-09-14 09:54:48,35626.68914268,36228.81380344,35092.28880554,36517.35637125,0.0854,853.78,1.6901,14.43,TRAILING_STOP,14.91,True,1h,2026-03-08T18:36:22.437882
AEA019DC50433C88,FLASH_REV_v1,ETHUSDT,LONG,2022-09-15 02:00:00,2022-09-15 08:58:17,280.50551957,278.83025922,276.29793678,287.51815756,0.089,890.49,-0.5972,-5.32,STOP_LOSS,6.97,False,1h,2026-03-08T18:36:22.437222
44DE5C045EB21CD1,FLASH_REV_v1,SOLUSDT,LONG,2022-09-17 04:00:00,2022-09-17 18:13:08,2260.63814098,2246.45995315,2226.72856887,2317.1540945,0.1087,1086.67,-0.6272,-6.82,STOP_LOSS,14.22,False,1h,2026-03-08T18:36:22.436042
8280ACA8764D4E32,FLASH_REV_v1,BTCUSDT,LONG,2022-09-19 03:00:00,2022-09-19 20:42:06,16414.14677551,16686.14139153,16167.93457388,16824.5004449,0.0816,815.87,1.6571,13.52,TRAILING_STOP,17.7,True,1h,2026-03-08T18:36:22.437411
3726B423BA230585,FLASH_REV_v1,ETHUSDT,LONG,2022-09-27 14:00:00,2022-09-27 23:43:01,1639.25411861,1673.54643587,1614.66530683,1680.23547158,0.1068,1068.46,2.0919,22.35,TIME_EXIT,9.72,True,1h,2026-03-08T18:36:22.437155
30C4DA99E72C4DEA,FLASH_REV_v1,LINKUSDT,LONG,2022-10-01 01:00:00,2022-10-01 08:39:46,3976.87853657,4047.26461779,3917.22535852,4076.30049998,0.0982,982.2,1.7699,17.38,TAKE_PROFIT,7.66,True,1h,2026-03-08T18:36:22.436809
1822717562EF1A7E,FLASH_REV_v1,DOTUSDT,LONG,2022-10-02 03:00:00,2022-10-02 11:51:02,1514.07010752,1535.10188771,1491.35905591,1551.92186021,0.1021,1020.82,1.3891,14.18,TAKE_PROFIT,8.85,True,1h,2026-03-08T18:36:22.437204
B8D5BC4263D7E6EE,FLASH_REV_v1,SOLUSDT,LONG,2022-10-07 09:00:00,2022-10-07 15:21:53,1988.48862877,2017.19685362,1958.66129934,2038.20084449,0.1069,1069.09,1.4437,15.43,TRAILING_STOP,6.36,True,1h,2026-03-08T18:36:22.437816
C2E5B8B01510DD0B,FLASH_REV_v1,BNBUSDT,LONG,2022-10-11 10:00:00,2022-10-11 16:32:43,100.01985595,101.80774508,98.51955811,102.52035235,0.0815,814.51,1.7875,14.56,TIME_EXIT,6.55,True,1h,2026-03-08T18:36:22.436450
5780BAEF83B32530,FLASH_REV_v1,DOTUSDT,LONG,2022-10-21 04:00:00,2022-10-21 19:40:10,3160.55346974,3140.13279922,3113.14516769,3239.56730648,0.1084,1084.12,-0.6461,-7.0,TIME_EXIT,15.67,False,1h,2026-03-08T18:36:22.437744
69F36B5A093BAB5D,FLASH_REV_v1,ETHUSDT,LONG,2022-11-10 07:00:00,2022-11-10 19:05:10,4107.18107577,4157.69933998,4045.57335964,4209.86060267,0.1094,1094.3,1.23,13.46,TRAILING_STOP,12.09,True,1h,2026-03-08T18:36:22.437258
B71B5C18922260D8,FLASH_REV_v1,AVAXUSDT,LONG,2022-11-21 15:00:00,2022-11-22 04:24:39,4858.31180622,4957.34793841,4785.43712912,4979.76960137,0.0879,878.83,2.0385,17.91,TAKE_PROFIT,13.41,True,1h,2026-03-08T18:36:22.438085
E34D2886AD27B43E,FLASH_REV_v1,BTCUSDT,LONG,2022-11-28 04:00:00,2022-11-28 19:52:34,48688.90740073,49552.8665606,47958.57378972,49906.13008575,0.0955,955.47,1.7744,16.95,TAKE_PROFIT,15.88,True,1h,2026-03-08T18:36:22.436849
7BA979CBFACF93DF,FLASH_REV_v1,SOLUSDT,LONG,2022-12-01 06:00:00,2022-12-01 17:47:56,116.9313968,116.09828478,115.17742585,119.85468172,0.094,940.38,-0.7125,-6.7,TIME_EXIT,11.8,False,1h,2026-03-08T18:36:22.437125
7AB7D3626EB8EDD9,FLASH_REV_v1,XRPUSDT,LONG,2022-12-03 15:00:00,2022-12-03 22:53:23,2223.08090293,2210.91834878,2189.73468939,2278.65792551,0.1177,1176.79,-0.5471,-6.44,STOP_LOSS,7.89,False,1h,2026-03-08T18:36:22.438233
DF76C1C19B6EE2B5,FLASH_REV_v1,ETHUSDT,LONG,2022-12-08 17:00:00,2022-12-09 04:44:08,2584.25609188,2620.73845525,2545.4922505,2648.86249418,0.0956,956.14,1.4117,13.5,TAKE_PROFIT,11.74,True,1h,2026-03-08T18:36:22.437919
E27EFE3327E72B0E,FLASH_REV_v1,ETHUSDT,LONG,2022-12-27 19:00:00,2022-12-28 04:41:38,4447.0821284,4417.45389837,4380.37589648,4558.25918161,0.0971,971.38,-0.6662,-6.47,TIME_EXIT,9.69,False,1h,2026-03-08T18:36:22.436308
3742B303C52198D3,FLASH_REV_v1,ADAUSDT,LONG,2023-01-01 19:00:00,2023-01-02 07:00:59,3723.75730344,3781.65920594,3667.90094389,3816.85123603,0.1059,1058.98,1.5549,16.47,TRAILING_STOP,12.02,True,1h,2026-03-08T18:36:22.437047
A84803025E8864E0,FLASH_REV_v1,ETHUSDT,LONG,2023-01-07 22:00:00,2023-01-08 12:30:17,3007.9055843,3049.62741592,2962.78700054,3083.10322391,0.0962,961.61,1.3871,13.34,TRAILING_STOP,14.5,True,1h,2026-03-08T18:36:22.438198
FB4B2A1D8B528A14,FLASH_REV_v1,AVAXUSDT,LONG,2023-01-11 22:00:00,2023-01-12 08:15:53,1948.50010681,1938.43377966,1919.27260521,1997.21260948,0.1177,1177.2,-0.5166,-6.08,TIME_EXIT,10.26,False,1h,2026-03-08T18:36:22.436391
1C3949B168ACD270,FLASH_REV_v1,LINKUSDT,LONG,2023-01-14 15:00:00,2023-01-14 21:40:38,1463.45941699,1455.91751709,1441.50752574,1500.04590242,0.0879,879.38,-0.5153,-4.53,TIME_EXIT,6.68,False,1h,2026-03-08T18:36:22.436666
38D9F14C73BF7F4F,FLASH_REV_v1,BTCUSDT,LONG,2023-01-25 17:00:00,2023-01-26 09:38:59,35413.79228023,35977.05545631,34882.58539603,36299.13708724,0.1166,1165.54,1.5905,18.54,TRAILING_STOP,16.65,True,1h,2026-03-08T18:36:22.436270
9F0257291DEF0B08,FLASH_REV_v1,LINKUSDT,LONG,2023-02-03 14:00:00,2023-02-03 22:36:58,1032.83882703,1045.84758833,1017.34624462,1058.6597977,0.1196,1196.41,1.2595,15.07,TIME_EXIT,8.62,True,1h,2026-03-08T18:36:22.436722
9060354C06A62C49,FLASH_REV_v1,ADAUSDT,LONG,2023-02-09 12:00:00,2023-02-09 22:43:08,3497.26065191,3480.23721781,3444.80174213,3584.69216821,0.0917,917.42,-0.4868,-4.47,TIME_EXIT,10.72,False,1h,2026-03-08T18:36:22.438225
D6A8F3B8AB21613A,FLASH_REV_v1,AVAXUSDT,LONG,2023-02-10 17:00:00,2023-02-11 06:54:08,588.79357121,585.68347932,579.96166764,603.51341049,0.0813,813.15,-0.5282,-4.3,STOP_LOSS,13.9,False,1h,2026-03-08T18:36:22.438004
50ED2EB4EC8EAFB3,FLASH_REV_v1,BTCUSDT,LONG,2023-02-15 08:00:00,2023-02-15 18:58:18,30733.64468379,31368.28933663,30272.64001353,31501.98580088,0.11,1100.49,2.065,22.72,TIME_EXIT,10.97,True,1h,2026-03-08T18:36:22.436685
FF8C9E605B675127,FLASH_REV_v1,LINKUSDT,LONG,2023-03-07 05:00:00,2023-03-07 11:35:37,380.88922105,386.71565755,375.17588274,390.41145158,0.0983,983.07,1.5297,15.04,TAKE_PROFIT,6.59,True,1h,2026-03-08T18:36:22.437231
C155EACE9E9A640C,FLASH_REV_v1,ADAUSDT,LONG,2023-03-13 14:00:00,2023-03-13 21:57:59,3655.54509869,3722.11787022,3600.71192221,3746.93372615,0.1091,1090.95,1.8211,19.87,TAKE_PROFIT,7.97,True,1h,2026-03-08T18:36:22.436761
4784EB74FD248ECF,FLASH_REV_v1,DOTUSDT,LONG,2023-03-14 22:00:00,2023-03-15 11:39:26,2438.93530998,2489.79856415,2402.35128033,2499.90869273,0.088,880.04,2.0855,18.35,TRAILING_STOP,13.66,True,1h,2026-03-08T18:36:22.436367
4E00B62414B0CB94,FLASH_REV_v1,ETHUSDT,LONG,2023-03-23 09:00:00,2023-03-23 19:46:18,2645.01865078,2687.13280775,2605.34337102,2711.14411705,0.1097,1096.54,1.5922,17.46,TRAILING_STOP,10.77,True,1h,2026-03-08T18:36:22.436781
8128C2F5D0E58929,FLASH_REV_v1,SOLUSDT,LONG,2023-04-25 17:00:00,2023-04-26 07:38:22,858.5581841,870.66300505,845.67981134,880.0221387,0.1003,1002.83,1.4099,14.14,TAKE_PROFIT,14.64,True,1h,2026-03-08T18:36:22.436212
7E88E0D3979B8146,FLASH_REV_v1,SOLUSDT,LONG,2023-04-29 15:00:00,2023-04-30 02:01:55,619.17921035,629.47510424,609.8915222,634.65869061,0.103,1030.49,1.6628,17.14,TAKE_PROFIT,11.03,True,1h,2026-03-08T18:36:22.437995
449816B0AA0E703C,FLASH_REV_v1,BNBUSDT,LONG,2023-05-03 11:00:00,2023-05-04 02:31:15,1147.41363419,1169.47780255,1130.20242967,1176.09897504,0.0874,873.52,1.9229,16.8,TIME_EXIT,15.52,True,1h,2026-03-08T18:36:22.437837
7AF3FC15FA0316C0,FLASH_REV_v1,DOTUSDT,LONG,2023-05-16 11:00:00,2023-05-16 21:03:50,3152.42150148,3212.46815321,3105.13517896,3231.23203902,0.0862,861.63,1.9048,16.41,TRAILING_STOP,10.06,True,1h,2026-03-08T18:36:22.436409
A14A2BD0D5BCDCC5,FLASH_REV_v1,BTCUSDT,LONG,2023-05-17 12:00:00,2023-05-18 04:49:50,47900.16394098,48672.14725687,47181.66148186,49097.6680395,0.1179,1178.9,1.6117,19.0,TRAILING_STOP,16.83,True,1h,2026-03-08T18:36:22.436931
3E4FF7DF34BF69B5,FLASH_REV_v1,LINKUSDT,LONG,2023-05-24 07:00:00,2023-05-24 21:56:59,4135.58810707,4204.2405,4073.55428546,4238.97780974,0.0952,952.19,1.66,15.81,TIME_EXIT,14.95,True,1h,2026-03-08T18:36:22.436704
FC8F37A0DDBBDBC5,FLASH_REV_v1,LINKUSDT,LONG,2023-05-24 09:00:00,2023-05-24 23:51:47,2329.32810745,2370.12656229,2294.38818584,2387.56131013,0.1069,1068.79,1.7515,18.72,TRAILING_STOP,14.86,True,1h,2026-03-08T18:36:22.437074
1EF9BCC13BDD1C1B,FLASH_REV_v1,LINKUSDT,LONG,2023-05-30 18:00:00,2023-05-31 06:34:31,2054.95816552,2044.61719603,2024.13379303,2106.33211965,0.1164,1164.38,-0.5032,-5.86,STOP_LOSS,12.58,False,1h,2026-03-08T18:36:22.436299
F498CFC3073F618E,FLASH_REV_v1,AVAXUSDT,LONG,2023-06-07 11:00:00,2023-06-07 21:17:07,89.8172573,91.41591709,88.46999844,92.06268873,0.1195,1194.9,1.7799,21.27,TRAILING_STOP,10.29,True,1h,2026-03-08T18:36:22.436648
F34BF1DE80ADE80A,FLASH_REV_v1,BTCUSDT,LONG,2023-06-13 00:00:00,2023-06-13 17:09:39,35119.11992019,35817.57555718,34592.33312139,35997.0979182,0.1189,1189.46,1.9888,23.66,TIME_EXIT,17.16,True,1h,2026-03-08T18:36:22.436242
4C66B3909992D4D1,FLASH_REV_v1,DOTUSDT,LONG,2023-06-21 06:00:00,2023-06-21 15:42:02,3348.40457311,3399.53782882,3298.17850451,3432.11468743,0.1093,1093.26,1.5271,16.7,TRAILING_STOP,9.7,True,1h,2026-03-08T18:36:22.437315
F4743F1019F54CA4,FLASH_REV_v1,BTCUSDT,LONG,2023-06-23 16:00:00,2023-06-24 05:51:28,8667.59897573,8845.18961591,8537.58499109,8884.28895012,0.1035,1034.82,2.0489,21.2,TAKE_PROFIT,13.86,True,1h,2026-03-08T18:36:22.436122
224042F24FFEB7FA,FLASH_REV_v1,BNBUSDT,LONG,2023-07-02 11:00:00,2023-07-02 18:07:55,4956.28152666,4922.05128587,4881.93730376,5080.18856483,0.0932,932.19,-0.6906,-6.44,TIME_EXIT,7.13,False,1h,2026-03-08T18:36:22.436133
786FA11A72769051,FLASH_REV_v1,ETHUSDT,LONG,2023-07-02 16:00:00,2023-07-03 05:10:19,861.25497565,879.31225503,848.33615101,882.78635004,0.094,940.31,2.0966,19.71,TIME_EXIT,13.17,True,1h,2026-03-08T18:36:22.436163
3641BF40CD0B97D0,FLASH_REV_v1,BNBUSDT,LONG,2023-07-05 23:00:00,2023-07-06 11:37:03,3666.65590998,3643.57211779,3611.65607133,3758.32230773,0.1188,1187.94,-0.6296,-7.48,TIME_EXIT,12.62,False,1h,2026-03-08T18:36:22.437938
7BC85A7CCE16C28A,FLASH_REV_v1,ADAUSDT,LONG,2023-07-20 11:00:00,2023-07-20 23:56:47,758.72478803,771.52455981,747.34391621,777.69290773,0.1194,1194.09,1.687,20.14,TRAILING_STOP,12.95,True,1h,2026-03-08T18:36:22.437479
6F08242003910D85,FLASH_REV_v1,DOGEUSDT,LONG,2023-07-21 17:00:00,2023-07-21 23:33:50,3434.13465579,3409.98157803,3382.62263595,3519.98802218,0.0839,838.78,-0.7033,-5.9,TIME_EXIT,6.56,False,1h,2026-03-08T18:36:22.437029
0E1B0A3C49CAD147,FLASH_REV_v1,AVAXUSDT,LONG,2023-08-01 04:00:00,2023-08-01 18:43:51,113.34336479,115.27343169,111.64321431,116.17694891,0.102,1020.41,1.7028,17.38,TAKE_PROFIT,14.73,True,1h,2026-03-08T18:36:22.436799
870687C8E4B6DFA3,FLASH_REV_v1,BTCUSDT,LONG,2023-08-06 10:00:00,2023-08-06 17:32:46,34078.93317206,34506.49196573,33567.74917448,34930.90650136,0.1194,1194.01,1.2546,14.98,TAKE_PROFIT,7.55,True,1h,2026-03-08T18:36:22.436840
8E240B2768367C16,FLASH_REV_v1,DOTUSDT,LONG,2023-08-19 23:00:00,2023-08-20 10:29:32,3718.76896633,3788.40549159,3662.98743183,3811.73819049,0.1112,1112.32,1.8726,20.83,TAKE_PROFIT,11.49,True,1h,2026-03-08T18:36:22.437772
155178AC19BDF9A8,FLASH_REV_v1,LINKUSDT,LONG,2023-08-25 22:00:00,2023-08-26 12:43:40,2036.90840076,2061.32616684,2006.35477475,2087.83111078,0.0937,936.84,1.1988,11.23,TRAILING_STOP,14.73,True,1h,2026-03-08T18:36:22.438151
16FD681AB40A7512,FLASH_REV_v1,ADAUSDT,LONG,2023-08-28 05:00:00,2023-08-28 12:59:10,2849.09387463,2908.58588976,2806.35746651,2920.3212215,0.1125,1125.26,2.0881,23.5,TAKE_PROFIT,7.99,True,1h,2026-03-08T18:36:22.436561
787678B4E147DB9F,FLASH_REV_v1,BTCUSDT,LONG,2023-08-30 02:00:00,2023-08-30 16:45:11,34704.4137463,35241.30841215,34183.8475401,35572.02408996,0.1164,1163.94,1.5471,18.01,TAKE_PROFIT,14.75,True,1h,2026-03-08T18:36:22.436102
7B8E9A1CCCE7EFB1,FLASH_REV_v1,BTCUSDT,LONG,2023-09-06 23:00:00,2023-09-07 13:40:26,25886.22866687,26194.82082326,25497.93523687,26533.38438354,0.1122,1121.8,1.1921,13.37,TRAILING_STOP,14.67,True,1h,2026-03-08T18:36:22.438022
70D3BB42D28120E0,FLASH_REV_v1,ETHUSDT,LONG,2023-09-10 06:00:00,2023-09-10 21:57:22,4123.25886229,4181.44997844,4061.40997935,4226.34033384,0.0834,833.89,1.4113,11.77,TRAILING_STOP,15.96,True,1h,2026-03-08T18:36:22.437012
D4C74C467DB62AD1,FLASH_REV_v1,DOTUSDT,LONG,2023-09-16 08:00:00,2023-09-16 15:45:28,1801.02854613,1790.71276937,1774.01311794,1846.05425978,0.1141,1141.3,-0.5728,-6.54,STOP_LOSS,7.76,False,1h,2026-03-08T18:36:22.438160
ABE3814957B67617,FLASH_REV_v1,AVAXUSDT,LONG,2023-09-23 07:00:00,2023-09-23 13:19:34,4532.99775986,4626.31476097,4465.00279346,4646.32270386,0.101,1009.66,2.0586,20.79,TIME_EXIT,6.33,True,1h,2026-03-08T18:36:22.436713
95A1BC6DA55357F6,FLASH_REV_v1,BTCUSDT,LONG,2023-10-03 21:00:00,2023-10-04 10:36:59,28472.14337059,28849.87246872,28045.06122003,29183.94695486,0.1125,1124.94,1.3267,14.92,TRAILING_STOP,13.62,True,1h,2026-03-08T18:36:22.436976
BD106FB39F8FF950,FLASH_REV_v1,BTCUSDT,LONG,2023-10-07 05:00:00,2023-10-07 12:38:09,15766.1129222,15942.65655937,15529.62122837,16160.26574526,0.0935,934.74,1.1198,10.47,TAKE_PROFIT,7.64,True,1h,2026-03-08T18:36:22.436829
BBFB6CFFD845E9A6,FLASH_REV_v1,ETHUSDT,LONG,2023-10-08 14:00:00,2023-10-09 07:54:15,1183.22217894,1201.63178093,1165.47384625,1212.80273341,0.0835,834.55,1.5559,12.98,TRAILING_STOP,17.9,True,1h,2026-03-08T18:36:22.436052
50193EF576C62DAB,FLASH_REV_v1,LINKUSDT,LONG,2023-10-08 16:00:00,2023-10-08 23:22:16,2923.67141178,2907.58545869,2879.81634061,2996.76319708,0.0976,975.52,-0.5502,-5.37,TIME_EXIT,7.37,False,1h,2026-03-08T18:36:22.437611
6087923E1C770A09,FLASH_REV_v1,LINKUSDT,LONG,2023-10-24 10:00:00,2023-10-25 01:39:59,1665.50850143,1697.93955643,1640.52587391,1707.14621396,0.1123,1123.29,1.9472,21.87,TAKE_PROFIT,15.67,True,1h,2026-03-08T18:36:22.436657
D3BE2CB1D0AE8C9F,FLASH_REV_v1,ETHUSDT,LONG,2023-10-25 04:00:00,2023-10-25 17:47:43,3464.91404354,3513.58605984,3412.94033289,3551.53689463,0.1021,1020.91,1.4047,14.34,TAKE_PROFIT,13.8,True,1h,2026-03-08T18:36:22.437947
15773C20F078DECE,FLASH_REV_v1,XRPUSDT,LONG,2023-11-07 05:00:00,2023-11-07 20:36:17,1531.26301654,1556.29763283,1508.29407129,1569.54459196,0.0999,999.32,1.6349,16.34,TIME_EXIT,15.6,True,1h,2026-03-08T18:36:22.436349
286B2FF5A89ED77F,FLASH_REV_v1,SOLUSDT,LONG,2023-12-27 18:00:00,2023-12-28 08:48:39,871.94199906,866.94776175,858.86286907,893.74054904,0.1064,1063.61,-0.5728,-6.09,STOP_LOSS,14.81,False,1h,2026-03-08T18:36:22.438216
89BC418DFA1BF526,FLASH_REV_v1,ADAUSDT,LONG,2024-01-05 18:00:00,2024-01-06 07:00:08,4668.20028089,4636.23211264,4598.17727668,4784.90528792,0.0866,866.31,-0.6848,-5.93,TIME_EXIT,13.0,False,1h,2026-03-08T18:36:22.436144
644A551CA7B84744,FLASH_REV_v1,ETHUSDT,LONG,2024-01-13 02:00:00,2024-01-13 17:51:35,4688.25347076,4661.15194278,4617.9296687,4805.45980753,0.1003,1002.57,-0.5781,-5.8,STOP_LOSS,15.86,False,1h,2026-03-08T18:36:22.437195
EC0B27D010D1D0BF,FLASH_REV_v1,LINKUSDT,LONG,2024-01-21 19:00:00,2024-01-22 02:31:24,2760.23939675,2804.35241302,2718.8358058,2829.24538167,0.108,1079.5,1.5982,17.25,TAKE_PROFIT,7.52,True,1h,2026-03-08T18:36:22.436419
69E6A4D55036BBDF,FLASH_REV_v1,ADAUSDT,LONG,2024-02-13 15:00:00,2024-02-13 21:56:57,2282.49537999,2266.39526415,2248.2579493,2339.55776449,0.1118,1117.93,-0.7054,-7.89,STOP_LOSS,6.95,False,1h,2026-03-08T18:36:22.437450
FC3405DA5CD5EB73,FLASH_REV_v1,BTCUSDT,LONG,2024-02-20 06:00:00,2024-02-20 12:35:16,8852.28393689,8984.57462739,8719.49967783,9073.59103531,0.0992,991.58,1.4944,14.82,TAKE_PROFIT,6.59,True,1h,2026-03-08T18:36:22.438190
F893EF3453B0846C,FLASH_REV_v1,DOGEUSDT,LONG,2024-02-21 09:00:00,2024-02-21 16:10:56,1247.96913792,1270.01292678,1229.24960085,1279.16836636,0.0829,829.48,1.7664,14.65,TRAILING_STOP,7.18,True,1h,2026-03-08T18:36:22.437038
2C13A60939C201D1,FLASH_REV_v1,AVAXUSDT,LONG,2024-03-10 14:00:00,2024-03-11 02:10:59,3556.44012397,3610.48023151,3503.09352211,3645.35112707,0.1009,1008.92,1.5195,15.33,TRAILING_STOP,12.18,True,1h,2026-03-08T18:36:22.436481
995D43D36FAAAC31,FLASH_REV_v1,BTCUSDT,LONG,2024-03-10 22:00:00,2024-03-11 15:47:48,34641.13741507,35216.45962162,34121.52035384,35507.16585045,0.1113,1112.64,1.6608,18.48,TRAILING_STOP,17.8,True,1h,2026-03-08T18:36:22.437572
47995BF12A3050A4,FLASH_REV_v1,ETHUSDT,LONG,2024-03-12 14:00:00,2024-03-13 02:08:57,3084.16275711,3067.9099856,3037.90031575,3161.26682603,0.0936,936.34,-0.527,-4.93,STOP_LOSS,12.15,False,1h,2026-03-08T18:36:22.436772
2D41C1C132263892,FLASH_REV_v1,ADAUSDT,LONG,2024-03-19 01:00:00,2024-03-19 16:58:04,130.78928724,130.11786237,128.82744793,134.05901942,0.1018,1018.02,-0.5134,-5.23,TIME_EXIT,15.97,False,1h,2026-03-08T18:36:22.436985
DECE6BA66262688B,FLASH_REV_v1,XRPUSDT,LONG,2024-03-23 22:00:00,2024-03-24 04:25:24,4308.91143298,4388.53142258,4244.27776149,4416.6342188,0.1016,1015.51,1.8478,18.76,TAKE_PROFIT,6.42,True,1h,2026-03-08T18:36:22.437900
2A91A8C4860D74E4,FLASH_REV_v1,DOTUSDT,LONG,2024-03-30 20:00:00,2024-03-31 08:12:28,227.2771297,225.84487121,223.86797276,232.95905794,0.09,899.53,-0.6302,-5.67,TIME_EXIT,12.21,False,1h,2026-03-08T18:36:22.437003
6D5A9D1B3C51A9F9,FLASH_REV_v1,ADAUSDT,LONG,2024-03-31 00:00:00,2024-03-31 08:44:15,2415.61906056,2465.63113445,2379.38477466,2476.00953708,0.0814,814.03,2.0704,16.85,TIME_EXIT,8.74,True,1h,2026-03-08T18:36:22.436858
E5565AF1BFBC96F6,FLASH_REV_v1,DOGEUSDT,LONG,2024-04-02 06:00:00,2024-04-02 14:32:29,4963.94481805,4930.45758148,4889.48564578,5088.0434385,0.1196,1195.77,-0.6746,-8.07,STOP_LOSS,8.54,False,1h,2026-03-08T18:36:22.436082
